danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode
0.368,0.435,C,-10.99,major,0.112,0.516,9.66e-5,0.104,0.132,179.185,435sGEV42n1LRBZchEOi9c,184e3,4,C major
0.405,0.661,A,-7.404,minor,0.0314,0.685,0.868,0.11,0.0803,148.112,1bfB0kIdXR5unHu9f64KOw,302014,4,A minor
0.537,0.802,D#,-7.908,major,0.03,0.504,0.106,0.15,0.537,144.976,6OJMVcgJYX3rJrjN6txUOI,221975,4,D# major
0.567,0.671,D,-8.913,major,0.0473,0.00378,0.0113,0.571,0.0551,114.93,6JzAIQgmtMY12wC3ZnvBIL,201014,4,D major
0.292,0.756,C#,-3.542,major,0.0286,0.42,0.00805,0.141,0.278,108.154,3hD9G3mmUhtyNa2WHgHYcz,231715,4,C# major
0.711,0.393,C,-16.818,minor,0.0576,0.783,0.756,0.112,0.107,104.006,54oCocCSsp7lZdwqkgSaJM,240039,4,C minor
0.701,0.505,C,-7.12,major,0.0268,0.332,0.707,0.283,0.837,123.977,07AG7Pg08JSUKIJEWuh20r,222399,3,C major
0.603,0.695,C,-8.894,major,0.0282,0.00449,0.621,0.113,0.278,127.997,1tsZYgPcI6o4zKOXquLwee,195080,4,C major
0.549,0.696,A#,-9.09,minor,0.0303,0.0204,0.902,0.104,0.487,89.999,5bml5d1FQnUe7z3BTSQC2O,227448,4,A# minor
0.677,0.668,A,-8.401,major,0.0304,0.00847,0.276,0.127,0.551,126.025,70XFAHdArqfkl3rFyXs7DR,266453,4,A major
0.559,0.836,C#,-5.06,major,0.0484,0.0777,2.47e-4,0.0582,0.408,100.087,4Km8YLL6l2MHA3Xxy4PpzK,227387,4,C# major
0.753,0.648,C,-10.122,major,0.0434,0.327,0.785,0.0728,0.487,144.99,1OgiyBrmI67v6UzDr1VTUq,323816,4,C major
0.686,0.678,A#,-8.063,major,0.0425,0.623,0.719,0.0971,0.338,105.005,4SBqydJCEhcroni09XgT2c,289987,4,A# major
0.391,0.578,C,-5.432,major,0.0339,0.0297,2.88e-6,0.12,0.34,131.969,7dIYMfQv5hyZ0I1S29MJIR,326053,4,C major
0.516,0.62,C#,-7.716,major,0.0263,0.0445,0,0.151,0.462,95.942,2wkdzqDNTd8nttZns3UM4Q,223823,4,C# major
0.502,0.763,D,-7.722,major,0.0437,0.0468,0.662,0.239,0.514,94.973,39uiySBTAvmF70CPRDKNSq,293413,4,D major
0.571,0.499,C,-10.387,major,0.0248,0.345,0.91,0.053900000000000003,0.27,91.978,4IlP3vyHyGfAhPNUm0QziD,283640,4,C major
0.537,0.777,D,-8.455,major,0.102,0.0321,0.341,0.0997,0.742,167.788,5wPc5Z8nPYpLtED4svv4W7,226600,4,D major
0.398,0.287,C,-10.482,major,0.0336,0.753,0.242,0.0951,0.0949,74.54,01Ouj17NKiLvm5iiapgSPx,302e3,4,C major
0.632,0.756,A#,-8.15,minor,0.0277,0.46,0.678,0.122,0.062,130.025,7x4HwqYTzbdQ8YltftI06l,295420,4,A# minor
0.837,0.193,C,-12.543,major,0.066,0.92,0.937,0.108,0.56,106.529,0SD8O7EuR7zK15pY0GKJpN,81144,3,C major
0.652,0.854,G,-3.485,minor,0.0568,0.259,0.846,0.0662,0.82,180.271,6vIYYpeOFmGvzJKRJ8bFxO,165596,4,G minor
0.626,0.873,F#,-4.642,minor,0.0338,0.0316,0.825,0.0816,0.762,81.983,3Wgyi0hxgwCUZCtFypizxG,105396,4,F# minor
0.3,0.672,B,-10.75,minor,0.0795,0.541,0.247,0.0699,0.184,137.508,1Y2AAZVrm22D1wZXemkDNw,188385,3,B minor
0.443,0.957,C,-4.41,major,0.117,0.0196,1.31e-6,0.44,0.479,164.94,06WArFWIZUt3WUk6E6PdIu,176653,4,C major
0.337,0.749,F#,-5.871,minor,0.0353,0.00123,2.61e-4,0.135,0.19,159.939,46aToCetrdy4RfIQ7ld1hR,221253,4,F# minor
0.707,0.526,G,-9.468,major,0.0269,0.137,0.41,0.108,0.0842,106.995,72qA25vAMVuJverho33scT,269198,4,G major
0.539,0.702,A#,-9.198,major,0.0283,0.0342,0.803,0.185,0.461,121.95,5P9kSXsPkzbMP2D5UnjAfZ,203507,4,A# major
0.609,0.825,C#,-5.054,major,0.031,0.0202,0,0.12,0.589,118.048,1gTVBmPA5K0FOZET0IyQXT,302917,4,C# major
0.621,0.7,C#,-5.919,major,0.0301,0.0886,0,0.0956,0.75,99.978,5E4EOR7mOMSNiRWZ5GwyOE,273280,4,C# major
0.628,0.406,G#,-10.904,major,0.0357,0.725,2.87e-5,0.119,0.328,83.983,3C422o5WK3F2PvOWck8zPZ,243053,4,G# major
0.123,0.0613,A#,-23.084,minor,0.0413,0.976,0.867,0.0766,0.0826,96.117,6psTfpqN79lEqDaKaqMJ2P,461547,3,A# minor
0.596,0.835,C,-6.171,major,0.0382,0.435,0.406,0.234,0.744,94.063,2j9nt88TV8vu6xGJdJy4qG,203667,4,C major
0.437,0.926,A,-3.352,major,0.0583,1.49e-4,0.00843,0.202,0.221,118.962,0hgsUnkawqDllP4OF4g9MN,196160,4,A major
0.573,0.487,G,-8.688,major,0.0291,0.424,1.6e-4,0.113,0.391,120.046,3KEKijpvo4FP7AdQYmb22O,248555,4,G major
0.6,0.802,F,-4.265,major,0.0546,0.00749,1.46e-4,0.124,0.69,94.033,5sN0zsGBCHi2yzcDlbJ84Z,182238,4,F major
0.742,0.658,F#,-6.515,minor,0.0347,0.292,0.00114,0.287,0.65,122.005,5nUZQO1izXjxEjAW7zNk4j,145798,4,F# minor
0.524,0.679,G,-8.967,major,0.0359,0.299,0.427,0.409,0.302,100.087,4c7iUUA3bh2uUOf2XQ4486,163200,4,G major
0.289,0.579,B,-8.017,minor,0.0343,0.628,0.561,0.442,0.375,80.532,6is2XWFOREjTAxHQveZ8In,258167,4,B minor
0.646,0.752,G#,-5.463,minor,0.027,0.431,0.0213,0.176,0.52,129.97,2gcqVTesDy08DOB2rV2Odt,221202,4,G# minor
0.602,0.819,G,-6.542,minor,0.0493,0.0124,0.0116,0.175,0.0845,131.966,2r12KCHNv0p7JQJsGt3vYK,219943,4,G minor
0.497,0.785,F,-6.807,major,0.0302,0.00634,0.682,0.107,0.407,122.948,1ClR4QqsQiuJ0glWxaCMVb,193120,4,F major
0.567,0.722,B,-8.181,major,0.0487,0.426,0.00228,0.769,0.548,127.982,4ASrk43FIuUp6bo2jAlJmM,243680,4,B major
0.394,0.197,D,-11.719,minor,0.0346,0.977,0.0139,0.0725,0.228,136.12,49Su9fsYwmnnuJSyxj48kL,186187,4,D minor
0.662,0.265,A,-18.991,major,0.0634,0.734,0.926,0.0818,0.0396,150.021,2iT8h4iK7kYChOci6Ap77P,210994,3,A major
0.419,0.637,F,-7.464,minor,0.0457,0.682,0.00275,0.107,0.264,139.878,3zBgPi9s8iroxNQ5rNYeQR,314813,4,F minor
0.282,0.478,F,-7.944,minor,0.0429,0.857,0.908,0.131,0.0399,119.902,2t0XPiQhdqLSoEHlZ2tMqG,222267,4,F minor
0.65,0.537,C,-8.348,major,0.0253,0.468,5.39e-4,0.164,0.515,92.016,6y8fzUltWsIBPmwfJ2kLmW,257031,4,C major
0.572,0.669,F#,-6.991,minor,0.027,0.0535,8.3e-5,0.112,0.489,92.019,0HzqpPq8Cm3L2WRS3C1rZI,200878,4,F# minor
0.521,0.738,A,-6.082,major,0.0461,0.0694,9.35e-6,0.0682,0.603,147.667,1jqjQu8Dt6HCGre60YMfa5,260157,4,A major
0.371,0.869,D,-4.873,major,0.071,0.00997,0,0.166,0.472,120.647,6uphlOdyLfhfe1ReSeiiz3,278987,4,D major
0.553,0.947,B,-4.761,minor,0.0678,0.168,0.00399,0.112,0.292,125.015,16NNlRfhplvY27iEzipw15,243360,4,B minor
0.426,0.628,B,-4.638,major,0.0271,0.421,0.14,0.0922,0.0987,73.964,1kiffDo2l26ladtXDMHiI7,262804,4,B major
0.658,0.647,G,-8.157,major,0.029,0.248,1.9e-4,0.0837,0.823,147.419,2SnynjpKEEKBqNCLCsepjR,237160,4,G major
0.451,0.831,E,-11.001,major,0.0394,0.0429,0.188,0.156,0.697,160.017,3ZH5PLe5NmrGXfPhQkfGJK,205784,4,E major
0.526,0.95,A,-3.462,major,0.261,0.07,0.00116,0.21,0.361,99.041,29gAUokzTrxKQ9W0g55CKo,222867,4,A major
0.276,0.92,A#,-4.355,major,0.135,0.00105,0.359,0.437,0.295,140.087,4Ddaf5bxzGfW1Ut2UtpTUl,259880,4,A# major
0.207,0.112,F#,-23.541,major,0.0418,0.939,0.861,0.241,0.0349,118.819,4AW5nZjVwBmIQnS8Iycktv,391081,4,F# major
0.887,0.383,C#,-7.547,minor,0.0689,0.0274,0.0195,0.0867,0.706,113.96,3Tny13Wy19lH3octgSKMv3,186640,4,C# minor
0.482,0.805,D,-7.692,major,0.0288,0.139,0.328,0.0787,0.427,112.065,5MSIiCBYYAcIydKCIAtCJb,238411,4,D major
0.732,0.481,D,-7.326,major,0.0284,0.415,0.00312,0.121,0.378,127.965,0ShMmBilix9m6LpLpRKzsC,249364,4,D major
0.299,0.729,C#,-7.551,major,0.0355,0.00505,1.23e-6,0.0938,0.244,116.981,7rSHHYpIIlo9A0IRqYv7E8,236267,4,C# major
0.358,0.724,C#,-7.741,major,0.0304,0.057,0.129,0.109,0.237,121.991,4HQljtaBK3HtOIHJfmITru,310148,4,C# major
0.596,0.711,A,-6.96,minor,0.236,0.281,2.31e-4,0.128,0.653,150.098,5175kP4vGW09NhLm7OXI1C,127998,3,A minor
0.342,0.468,F,-9.997,major,0.0336,0.211,0.0132,0.223,0.124,133.214,2BHvLsquSc5Eg4r2gYl9El,183627,4,F major
0.562,0.563,G#,-5.854,major,0.209,0.468,0.00227,0.298,0.726,145.487,1aQZKoiKKH8Y7bz0C18BGv,223562,4,G# major
0.383,0.818,C,-3.976,major,0.138,0.0122,0.163,0.196,0.184,132.904,4s1ny2xyDNL3T3AORvkYdI,256644,4,C major
0.362,0.535,G#,-10.958,minor,0.0486,0.222,0.688,0.105,0.0896,119.169,1bm4WzPddQzOZFAz7JTklq,264920,4,G# minor
0.676,0.692,D#,-6.353,major,0.0373,0.0155,2.51e-6,0.0708,0.752,139.993,7J4WtoGCdREmGQrSzPYuFe,212571,4,D# major
0.714,0.787,C#,-7.264,minor,0.0642,0.00607,0.474,0.12,0.633,119.97,12A762GT69kRVJrfI2btG4,378988,4,C# minor
0.532,0.496,G#,-8.818,major,0.0772,0.0164,0.157,0.101,0.185,170.198,08KMj10jOqowjnMCRGLbGs,172941,4,G# major
0.4,0.518,E,-9.706,major,0.0346,0.333,0.00546,0.13,0.0954,76.285,1dmgyk0m28lg714YxF6rT5,236960,4,E major
0.521,0.478,F,-9.972,major,0.0266,0.795,0.00126,0.0825,0.452,94.998,6QejNKLkSVY4Kqt3w5numd,284800,4,F major
0.174,0.336,A#,-12.79,minor,0.0394,0.139,0.846,0.11,0.0333,84.734,7j4G2lqrTZdDlHgR27A9r3,371747,3,A# minor
0.179,0.026,C,-30.937,minor,0.0385,0.996,0.89,0.0836,0.068,77.116,1QmhkjuUlosROqKk59sBSK,353147,3,C minor
0.277,0.0182,C,-24.333,major,0.0463,0.948,0.271,0.125,0.037,120.822,4Ie4tIYFJnM8SyLBR9JQk5,351467,4,C major
0.104,0.00396,C,-35.954,major,0.0425,0.987,0.872,0.0741,0.0348,171.9,1pNVPDpgKtYZuGmVtu7mu7,411560,4,C major
0.52,0.844,D,-5.433,major,0.0316,0.00395,0.264,0.269,0.713,91.767,1DBkGLzWwGFdap1hRbpolr,222e3,4,D major
0.426,0.903,F#,-8.815,major,0.0685,0.00609,0.305,0.27,0.605,160.125,3OGFXDA6X9dIzY5ubkexp3,195e3,4,F# major
0.629,0.752,B,-9.061,major,0.0278,0.131,0.33,0.114,0.477,99.978,56oKFbgiRCcAwZVuVnG8o8,268e3,4,B major
0.361,0.47,C,-9.765,major,0.0324,0.565,3.96e-4,0.0728,0.431,200.273,7xBWYN1Dzciatr34K6sfDh,252560,4,C major
0.362,0.561,G,-7.858,major,0.0267,0.139,0.0308,0.099,0.355,134.624,2VUkDWWiC462SMBddAT2WE,181227,4,G major
0.0619,0.0466,F,-31.148,major,0.0461,0.613,0.979,0.485,0.036,59.318,62fphTOlJa3DcOr3cXkeE3,308720,4,F major
0.609,0.864,C,-7.333,major,0.0307,0.0846,0.323,0.189,0.692,126.537,06Jm0wgBe407byE2aZBAug,227547,4,C major
0.581,0.44,F#,-11.311,minor,0.0268,0.0235,0.472,0.0845,0.0893,140.066,11YL8S1YTsUVXSwzYvoHGb,264747,4,F# minor
0.614,0.685,F#,-5.576,major,0.0419,0.0556,0.0018,0.179,0.163,139.994,1II6kj5EdfLHB33BRQkNqI,299307,4,F# major
0.53,0.32,A,-16.341,major,0.358,0.948,1.46e-4,0.0833,0.16,86.655,7N10t5HJbSsccIZxihyw65,169091,3,A major
0.372,0.313,C,-9.687,major,0.0302,0.868,6.45e-5,0.115,0.24,97.072,4WUVwGvscAM2nXbENtQHSY,234051,4,C major
0.534,0.75,F#,-7.343,major,0.0825,0.072,0,0.0663,0.524,160.065,2kNY5VoDSimzsQoMfEMRNl,233813,4,F# major
0.7,0.382,C,-11.011,minor,0.0434,0.0179,7.42e-4,0.0911,0.24,129.025,0iHhMKUG2pX2xfvyPLG18n,260461,4,C minor
0.568,0.781,G#,-7.742,minor,0.0319,0.852,0.00266,0.111,0.308,138.029,5lEnGlS5AxaNzcdEOrg4Yo,253547,4,G# minor
0.381,0.648,C#,-8.467,minor,0.0327,0.00195,0.465,0.199,0.0415,119.236,2dy98izx6VZH17BfbNRbnD,227725,4,C# minor
0.455,0.568,C,-9.17,major,0.0274,0.0173,0.037,0.0797,0.166,126.359,7aVVBmkoS9BamCDadB8ez1,351544,4,C major
0.447,0.924,A,-6.29,minor,0.0689,4.2e-5,0.371,0.0898,0.604,101.522,29jk7lT6W14T5nymSiQVRw,211868,4,A minor
0.591,0.666,C#,-6.789,minor,0.14,0.385,2.41e-4,0.074,0.669,116.936,0SE7gSflAhE1a5HEs5Hk9R,2e5,4,C# minor
0.644,0.867,D,-3.095,major,0.211,0.155,0,0.277,0.589,125.935,5npbHuMMnwtLvRPbJw7J0s,190506,4,D major
0.626,0.589,E,-8.924,major,0.0283,0.369,0.0145,0.161,0.166,113.078,01XTnPlTEbgMJs7zZhnr95,210533,4,E major
0.545,0.524,G,-7.305,major,0.0236,0.113,0.00125,0.171,0.403,76.019,5XvE0ABmBzLKd8aL4fJcsP,242626,4,G major
0.665,0.47,C#,-9.754,major,0.0248,0.778,2.82e-5,0.0997,0.422,98.966,3wmFORb2szFXGUN4NlyKSc,248104,4,C# major
0.549,0.928,G#,-4.968,minor,0.191,0.263,0.214,0.0706,0.876,99.432,0d1he0dkoXg6BbK0GjRmfk,163176,4,G# minor
0.692,0.697,A#,-9.435,minor,0.0792,0.00857,0.102,0.0956,0.135,126.62,5Vd0aJEbWxvteDGvrirEax,206080,4,A# minor
0.556,0.782,F,-5.751,minor,0.0432,0.0524,0.763,0.224,0.653,115.984,1TdSKazfzWQ1Uz5bqvFfEN,141440,4,F minor
0.264,0.812,E,-5.651,major,0.031,1.35e-5,0.108,0.0962,0.458,94.095,3HMOMdRPywfouYx5B4PvaH,343893,4,E major
0.296,0.421,F,-8.724,major,0.0313,6.58e-4,0.931,0.285,0.211,88.166,1nMTZpPK7y79YmNUJnCMS7,200667,4,F major
0.701,0.287,C#,-16.319,minor,0.0267,0.916,0.0126,0.112,0.178,100.012,1HnDHi1KZrsMSwGut1A8KC,215200,3,C# minor
0.369,0.955,F#,-2.483,major,0.0508,0.11,0.00371,0.161,0.736,83.962,78hGjJf8KGJCnJTVbrwwCm,242271,4,F# major
0.679,0.649,C,-7.085,major,0.0367,0.558,0.828,0.0903,0.249,160.023,6AfSqz3OAhMRjqt2FECmcm,296250,4,C major
0.521,0.803,A,-6.264,major,0.0387,0.0528,4.94e-4,0.254,0.698,127.894,1kaWnMc0ryiFtPwWVKmZtb,293987,4,A major
0.552,0.882,B,-4.461,major,0.0261,0.337,0,0.141,0.669,89.983,0soPMFEuf0quTI585I5TeO,227111,4,B major
0.182,0.948,B,-4.186,major,0.0874,0.0409,1.53e-5,0.104,0.418,152.837,5LmVh9OnnFw0ARSFU4oKFD,281907,4,B major
0.676,0.751,C,-6.597,major,0.0439,0.00122,0.738,0.15,0.271,110.033,7d6FQksrcTy82SxNINgpX7,226909,4,C major
0.681,0.657,C#,-6.385,minor,0.0728,0.222,0,0.135,0.353,101.012,0TaLEGNb6f3nL2VME9SxAR,271003,4,C# minor
0.614,0.536,D,-6.397,major,0.0289,0.00148,0.122,0.0808,0.417,97.002,4iw5Zh3RG6t9VmLEMTTn9W,283e3,4,D major
0.628,0.356,A,-10.909,minor,0.0348,0.00198,0.845,0.176,0.155,107.009,1lvzmxNejb0ZKmmMSfhibh,282196,4,A minor
0.612,0.665,B,-4.519,minor,0.0292,0.0119,0,0.0928,0.384,99.989,1QqVXJhaHXpWHrnaEvTzi1,283680,4,B minor
0.684,0.434,E,-12.09,major,0.0346,0.123,0.183,0.113,0.173,139.986,3TejpL5hSb3LQnlYhYbygy,257669,4,E major
0.765,0.557,D,-7.018,minor,0.0419,0.0644,0.43,0.115,0.818,114.996,1zbdTLY23XxmoO07irDJjz,310264,4,D minor
0.612,0.685,D#,-10.57,major,0.102,0.154,2.46e-5,0.205,0.791,122.055,2an468qCv459bc5DiWulZg,190820,4,D# major
0.59,0.83,C#,-7.242,major,0.0319,6.35e-4,0.0946,0.11,0.354,150.005,1Ua8fsSpMlVUwkm7KkcNcM,230665,4,C# major
0.6,0.833,B,-5.136,minor,0.22,7.62e-4,0.932,0.352,0.461,127.988,6i0SVo9pcvYnEZg2vR3e07,256120,4,B minor
0.687,0.76,C#,-7.791,minor,0.0326,0.0504,0.814,0.117,0.391,90.015,5EFi0iKkDiJhxKYpuH71zg,146837,4,C# minor
0.713,0.783,D#,-5.647,minor,0.0302,0.0691,0.397,0.0709,0.689,92.016,5vL0KBvhuuFbF8PZTBnSN7,300453,4,D# minor
0.658,0.827,G#,-8.018,major,0.102,0.0191,1.85e-4,0.341,0.565,150.024,60ynqVuPGEmnNqhRRehCZI,189027,4,G# major
0.617,0.649,F#,-8.245,minor,0.0382,0.00274,0.0333,0.632,0.183,144.017,1ryaTk9K15sdYbDsdNKGOY,354709,4,F# minor
0.737,0.815,C,-5.877,major,0.0417,0.0383,0.00378,0.115,0.429,121.999,75MZ2E7WkKaNACjdJoDK8C,193279,4,C major
0.382,0.283,F#,-9.357,major,0.0292,0.786,0.00478,0.111,0.0441,95.3,5iK8GmW2uiPuUc5CtkZrIK,249063,4,F# major
0.499,0.867,A,-4.445,minor,0.0345,0.0737,0.811,0.252,0.371,88.437,0hOoJ4xdB7Oai7O6AMqnJA,262427,4,A minor
0.417,0.879,G,-4.187,major,0.0454,0.0234,1.74e-6,0.183,0.707,146.165,4g8Fn7fWwxculLpkPMxYU1,240493,4,G major
0.606,0.758,F,-5.721,minor,0.027,2.89e-4,0.11,0.143,0.435,116.043,4jozjPDv6YVVDmDqDQqyTf,219052,4,F minor
0.618,0.624,A#,-3.749,major,0.0283,0.0885,0,0.339,0.774,85.994,1KHOOsJUHBy82PCZVV8Lmd,201800,4,A# major
0.729,0.698,E,-9.63,minor,0.053,0.254,0.813,0.102,0.519,110.009,44uekTvcdyNa3TkJCXCREw,172378,4,E minor
0.752,0.566,A,-9.64,major,0.0324,0.333,0.13,0.108,0.727,115.794,6LTQAaWl0Nrnt45ln6iKf3,219267,4,A major
0.808,0.679,A,-6.469,minor,0.0365,0.00334,0.6,0.0798,0.493,129.005,4UkfZCmm3hXnssbgvGHyVT,294467,4,A minor
0.512,0.927,B,-6.371,major,0.0313,6.77e-5,0.235,0.0597,0.891,130.002,1zehnIUFj3dUmGEzyGG6bg,298500,4,B major
0.383,0.876,D,-4.246,major,0.0554,6.95e-4,0.24,0.0837,0.619,144.057,1nTvJgr9WaRk6BDoUdjAmZ,156867,4,D major
0.524,0.828,C#,-7.182,minor,0.035,1.85e-5,0.851,0.0977,0.218,91.974,6LxJfN0jU7SOS5uFNkVWHr,257627,4,C# minor
0.633,0.811,C,-3.886,minor,0.0319,3.06e-4,0.0417,0.345,0.727,118.018,3oxRPUIgY1J6M1Jw1BgsFD,204978,4,C minor
0.316,0.757,A,-5.07,minor,0.0313,0.0653,0.861,0.183,0.113,131.444,3fI5JUeWcSl48NttF2ujnn,332307,4,A minor
0.709,0.661,G,-8.405,minor,0.0328,0.607,0.708,0.133,0.608,119.987,7x7js2zOVMzMbw7HVwpUmq,278413,4,G minor
0.595,0.788,D#,-10.128,minor,0.363,0.195,0.202,0.153,0.414,97.012,7sqii6BhIDpJChYpU3WjwS,230307,4,D# minor
0.613,0.624,F,-8.306,major,0.0267,0.14,0.172,0.0797,0.148,100.03,52O8Rx3bvKdQGSTqzm4zRS,288e3,4,F major
0.62,0.713,A,-7.08,major,0.0388,0.0487,3.91e-4,0.166,0.32,139.96,7anAbuYORJyHvlHb6lambu,209531,4,A major
0.569,0.641,B,-11.074,major,0.0333,5.06e-5,0.869,0.124,0.246,110.031,3jVTFRO1VJN15kUx7eyW1K,158083,4,B major
0.72,0.585,B,-8.632,minor,0.0298,0.614,0.0168,0.109,0.592,122.013,2AiJIQ6q9sf5qGW2euN2ej,146773,4,B minor
0.601,0.852,E,-4.312,minor,0.308,0.00898,3.04e-6,0.373,0.519,120.008,2D2CnKqzvyoUAUGalYUKIn,254533,4,E minor
0.527,0.778,A,-7.639,minor,0.0508,0.504,0.8,0.0997,0.24,126.027,0riCBdanE8M6z2VOoErDZw,259093,4,A minor
0.352,0.85,A#,-7.349,major,0.17,0.0262,4.63e-4,0.12,0.19,170.012,7huKSNp5GL1p4yRH26qJXk,282353,4,A# major
0.278,0.218,A#,-17.633,major,0.038,0.97,0.926,0.105,0.0495,83.397,5Uoa2uh62TtDR1fLmVXJyW,175982,4,A# major
0.403,0.754,C,-5.256,major,0.0441,6.08e-5,7.73e-5,0.529,0.398,136.021,4CLZlTPjaKqbadAJc031OQ,226467,4,C major
0.568,0.863,C,-5.208,major,0.0412,0.0127,0.0518,0.107,0.466,98.008,3IOWuBLkQYpwFERmGUgwvY,239513,4,C major
0.626,0.7,D,-10.953,major,0.0358,0.283,0.433,0.472,0.246,118.008,2aCKSM3OrzKlEkd7DXZ7Cu,282453,4,D major
0.371,0.664,G,-9.645,major,0.0345,2.6e-5,0.718,0.125,0.165,124.987,3J8fFOeIE4ZwkUulxMJX1J,255e3,4,G major
0.453,0.615,E,-6.631,major,0.0292,7.47e-5,0.245,0.0799,0.0382,130.02,11wlDEdE6fV0YuRXSXMAnE,345742,4,E major
0.663,0.9,C,-8.461,major,0.0486,0.115,0.205,0.603,0.496,126.389,0XWDrpLovAhPPVkli8cHAU,326773,4,C major
0.632,0.243,F,-13.464,major,0.0463,0.963,0.00324,0.106,0.0516,82.069,418fYKL9zrcfvpI6WnIARi,192047,4,F major
0.396,0.644,E,-5.441,minor,0.0666,0.0689,0.0025,0.111,0.321,179.952,2lDRnUVZJTYLzDFD5BuaWN,314067,4,E minor
0.531,0.609,F#,-8.39,minor,0.057,0.0485,0.58,0.137,0.336,159.933,0gyzuOe3583jZfVAbTFMCY,356304,4,F# minor
0.421,0.767,A,-8.407,minor,0.0312,0.00728,0.868,0.0692,0.054,180.009,0JixxezgmNNTKR3NQwa6vL,349333,4,A minor
0.488,0.773,B,-5.063,minor,0.0283,0.00109,3.74e-4,0.109,0.255,93.999,1CfDA5hDlUFbYb4pK1NUQn,213003,4,B minor
0.53,0.88,G,-4.69,major,0.0413,0.0132,0.153,0.113,0.454,136.976,6S3cCgcePjIurF8pT2XWPP,238360,4,G major
0.584,0.384,D#,-12.144,minor,0.0675,0.72,0.288,0.0964,0.184,93.981,3u4rIcRR7gSoJdkJIx9zpu,324123,4,D# minor
0.722,0.789,A,-5.484,major,0.041,0.168,0.0177,0.0913,0.043,112.001,5Lt0L3Hc2eSZXPIOGWXcd8,299063,4,A major
0.627,0.721,G,-7.422,minor,0.0392,0.0264,0.649,0.292,0.0718,128.292,6AY8SZjscYGYRHTyHOP5hF,290446,4,G minor
0.366,0.859,C#,-5.957,major,0.0531,0.0334,0.0774,0.139,0.569,178.021,6NsRMcD9MBp9sYXtcnJSGK,201147,4,C# major
0.758,0.965,A,-3.687,minor,0.0438,0.0526,0.0461,0.129,0.694,118.033,50PgbvLGwLjZXZ5LXwu2JH,246689,4,A minor
0.679,0.63,D,-6.83,major,0.158,0.758,7.06e-5,0.111,0.558,123.082,0HsGh7cboYz6cVMIyFrQ8j,188280,4,D major
0.347,0.622,F#,-7.728,minor,0.228,0.763,0.669,0.15,0.211,180.145,5RJDwi0W4tFJkbjbL0cwlT,277181,4,F# minor
0.721,0.653,B,-8.259,minor,0.209,0.131,3e-6,0.226,0.391,112.992,4zw0Ih25ilFwQdtkzzWA7s,249520,4,B minor
0.521,0.858,A#,-4.05,major,0.029,8.81e-4,0.376,0.394,0.2,110.006,0FlEFGqwvLmJzZ2PcYrA2D,289587,4,A# major
0.761,0.527,E,-11.472,major,0.0454,0.21,0.529,0.114,0.265,119.988,7dw9Y2IXDk9VD1umi477tM,194733,4,E major
0.516,0.686,F#,-10.422,minor,0.126,0.137,3.2e-4,0.075,0.499,159.894,3KgceZu60IAoDwkn7Ehf6O,312e3,4,F# minor
0.433,0.258,C,-18.526,major,0.0425,0.25,0.886,0.228,0.0398,119.99,3wa4t4bc0UjG2eSGgXHcaR,506876,4,C major
0.646,0.598,F#,-7.598,minor,0.033,0.394,0.0181,0.0786,0.486,118.049,7JIng8f1mUfmjjrl9SuSeM,247193,4,F# minor
0.431,0.907,B,-6.602,minor,0.0295,0.00674,0.654,0.108,0.581,118.8,6js1TMeoPmuo72BgZZlw3E,330568,4,B minor
0.33,0.229,A,-16.442,minor,0.0375,0.948,0.973,0.0998,0.0593,96.158,18z7tK7u9DcDw85LYRR5Fe,126960,4,A minor
0.548,0.803,F#,-4.333,major,0.0271,0.0621,0.177,0.109,0.537,99.969,16VxQTJDjiqjIraZ6zhi3J,248747,4,F# major
0.507,0.722,G#,-8.644,major,0.0329,0.00431,0.0167,0.18,0.462,153.93,14ctapweFEZM0FhOd4ueQo,158453,4,G# major
0.458,0.667,F#,-9.084,major,0.179,0.572,0.906,0.121,0.357,101,1zWUwuaYqMdY6xqmVa4Zb1,141160,4,F# major
0.594,0.0252,F,-29.986,minor,0.0421,0.995,0.898,0.0949,0.391,78.985,2LbyMbtKsh2pld57XN50M2,125533,4,F minor
0.635,0.893,F,-4.552,major,0.0342,0.0142,0.0095,0.109,0.895,120.005,4JyTh0iRV8i02HxMCbFrdl,194369,4,F major
0.57,0.65,D#,-6.189,major,0.0247,0.662,0.613,0.152,0.123,89.995,3ne6Dy39rWIQBS5N7kdZ3d,213891,4,D# major
0.619,0.619,A#,-8.568,major,0.0295,0.462,0.0767,0.114,0.0955,131.941,05O1JFM21r3YEIR0dTqqwv,237500,4,A# major
0.251,0.0575,A,-16.985,minor,0.0293,0.605,0.922,0.098,0.0371,95.947,6WVRhBxRMW9fn6sRkt2gWn,219093,4,A minor
0.566,0.737,D,-9.526,major,0.0425,0.00216,0.855,0.114,0.161,114.991,1GvrrKeINHgvgoX2KF9lHo,254e3,4,D major
0.557,0.687,E,-7.373,minor,0.0401,0.00156,0.171,0.26,0.46,163.958,2E3UE3HoNiCGEr2AScDEn5,227992,4,E minor
0.661,0.338,G,-10.668,major,0.0287,0.321,0.32,0.111,0.301,107.528,4KgNwNhYP7CzrOQ5XjszhA,188760,4,G major
