playlist_name,playlist_img,track_name,track_uri,artist_name,album_name,album_img,track_added_at
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Melt,4es2aiFJ3zIFitLpVKGJeM,Broke For Free,Petal,https://i.scdn.co/image/11c86763b5992ef5d11755a698c34a5e85d71ba8,2016-10-18T22:14:15Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Sweet n Sour,21C5OBkZs7G9T8lXkFg5vY,Waterbed,Sweet n Sour,https://i.scdn.co/image/71c758734b04bf66228d82bbc860e28cdaa001df,2016-10-18T22:50:51Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Colours In The Sky,5GbJAv0eTdbrAaCUl9oUQy,Miami Horror,All Possible Futures,https://i.scdn.co/image/3249253329d8206508606e08778ec240b07a260c,2016-10-18T23:09:13Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Nothing More,11Av7NIWdRnaZq7Dj3gOmg,Guards,Nothing More,https://i.scdn.co/image/63711065427ac1235b1d7ea64c1998637827723e,2016-10-18T23:15:08Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Barking Dog,0Hthpa5QeGayFaG0KwBMLM,Phantogram,Three,https://i.scdn.co/image/aa14a661e5ac8afcc9749fef38a11f20a1b6154a,2016-10-20T20:23:21Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Bill Murray,0zDbbJ71fcLI9E8dmlgffZ,Phantogram,Voices,https://i.scdn.co/image/a8aa03d95ccf9d0b5fb94262fa8e64693f70636b,2016-10-20T20:32:06Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Light,3ne6Dy39rWIQBS5N7kdZ3d,CRISTALLIN,eon,https://i.scdn.co/image/d4b7389722d1b3dbd9375218e16404dd923ff163,2016-10-24T19:43:02Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Total Zombie,2r7JYb8F8IrS5n9RO1jPPo,Day Wave,Headcase,https://i.scdn.co/image/5338c347f48b1ec55951a9bd6b3cc945cedc8c9c,2016-10-24T20:05:27Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Accidents,7Iz6rdL2yGnX4MlUoUYRxM,The One AM Radio,Accidents & Good Intentions,https://i.scdn.co/image/56c0f10d4757331ff32c887bb53f6bc03ab5fc8a,2016-10-24T20:12:10Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Good Intentions,4kqtYptNskFp3lfRLmAWey,The One AM Radio,Accidents & Good Intentions,https://i.scdn.co/image/56c0f10d4757331ff32c887bb53f6bc03ab5fc8a,2016-10-24T20:13:16Z
October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc72945c142d9ee94d5b2930b8d4628b46ef2d94291596d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e32,Zen Scientist (feat. Myka 9),5ip8NxzAUFcKFI2BRwaQ9B,Milo,So the Flies Don't Come,https://i.scdn.co/image/1ba457e0633ac15ac52e329055784412511bf4fa,2016-10-28T01:57:05Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Intro,7oPReZS2KtJD7k38KaDhye,Warpaint,Warpaint,https://i.scdn.co/image/791b0e2cfba8085d5e879b33453a021d5d07aaf0,2016-09-09T01:37:01Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,"Cannot Get, Started",4vQEnQogkz2J8VSPMMkxb1,Handsome Furs,Plague Park,https://i.scdn.co/image/bd01e895a8657dc01c81e396162feb9d1f218f02,2016-09-09T01:30:50Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Pretty Boy,0rJ2T1R5GuPYIj5J3BdInp,Young Galaxy,Ultramarine,https://i.scdn.co/image/8c167f34f54df77da054f17568b90ff92dcef8ed,2016-09-02T18:53:37Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Arrows - Love Thy Brother Remix,75MZ2E7WkKaNACjdJoDK8C,Mas Ysa,Arrows (Love Thy Brother Remix),https://i.scdn.co/image/cf3202527845b3e662b7b32f0c29a3c3d95a5142,2016-09-02T18:53:49Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,All in My Head,4VIVjhZ8wkq1XRmv3LEV9s,Porcelain Raft,Half Awake EP,https://i.scdn.co/image/92f9c12afe811ca028e3fd08d9d182c6fc7e8499,2016-09-02T18:57:25Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Omamori,42U7kpe9H9aGJHhOvG8mHo,Elite Gymnastics,RUIN,https://i.scdn.co/image/277c69251b6a179bfddfcee62746dfa4faa43e44,2016-09-02T19:06:12Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Seven Strangers,7anAbuYORJyHvlHb6lambu,90 Pounds of Pete,Perfect High Five,https://i.scdn.co/image/ce74da961a1d2ede369b5da33051beb32e97b30a,2016-09-02T19:49:48Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Half-Life,14ctapweFEZM0FhOd4ueQo,Field Mouse,Episodic,https://i.scdn.co/image/8823ade6cd3adba27a1eec790272d18276ea2999,2016-09-02T23:04:38Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Prehistoric - Field Mouse Remix,5ZSS5xL0e4YcrPkyYPV88k,"Now, Now",Threads (Remixed),https://i.scdn.co/image/5a2b3416d9e54edb623f264da095e83dfadc0274,2016-09-02T21:48:13Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,No Stranger,7GPbLkRMgFuU4WtTYYFmeW,Small Black,Limits of Desire,https://i.scdn.co/image/0b5716b77ddae5cf503ba4de1b27888f110574ed,2016-09-02T18:59:05Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Tunnels and Planes,4yjfM171SimZyctF5W3yoX,Nick Leng,Tunnels and Planes,https://i.scdn.co/image/6c66598985034640ab490392058602cb104c24f6,2016-09-02T19:50:54Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Pure,1zWUwuaYqMdY6xqmVa4Zb1,Blackbird Blackbird,Summer Heart,https://i.scdn.co/image/cfb3b32066ac5b3a68478dd4d589eeb61367f3aa,2016-09-02T19:07:41Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Downtown,5iK8GmW2uiPuUc5CtkZrIK,Majical Cloudz,Are You Alone?,https://i.scdn.co/image/cb4e34b557e7650e80e5da993bbb4f6532b062b7,2016-09-02T18:53:49Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Winter Beats,1zA0RHeNyCAj4mTKCXzsti,I Break Horses,Hearts (Deluxe Edition),https://i.scdn.co/image/b10f22480ae1452896ef56154a4e07e0cf870eb1,2016-09-02T18:56:18Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Alex,1YkWIZn9Be7QjBtQq1oYyv,Nicky Blitz,Alex,https://i.scdn.co/image/eb9883519b52a671bd5a880e08089eba05a6e359,2016-09-06T18:04:47Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Sushi & Wine,49xNQViVNGTnpNjTYSrw4V,Liam Back,Vacant Sea,https://i.scdn.co/image/7fc7d79c201583aa82ea991896f83a706530efec,2016-09-06T18:07:14Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Life in the Sky,3rkdnfH1fMypJr3LGNR07D,Fanfarlo,Let's Go Extinct,https://i.scdn.co/image/9f18cfc0800e4d47018d0a03d8e66436b920674e,2016-09-09T01:29:00Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Master Of None,005qPpqZ4PYk9JTh2EijJr,Beach House,Beach House,https://i.scdn.co/image/01650073af94c5b48098deaea84f76c5079fc4cb,2016-09-09T01:35:32Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,West Coast,6JrhK1EuBS9EKpFmcuhrp1,Hey Marseilles,Hey Marseilles,https://i.scdn.co/image/a01262dc73c0bb746c7e4911dcf13bd9f5384aba,2016-09-09T02:12:19Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Howling,1FcZz1kyVomWBEiT93xcJZ,Cathedrals,Howling,https://i.scdn.co/image/0bb3aad99046cdaf7687153d9236d31132fb3a61,2016-09-14T00:17:58Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Feeling Alright - Daughter Remix,1KYvyqqcfQWTPU3RFhRFvx,Warpaint,Feeling Alright (Daughter Remix),https://i.scdn.co/image/3435789d939e5c434d64cbd7238588a3d810b8d5,2016-09-14T21:55:00Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Cascade,5U82v3no1Q8u6USA8ot2je,Ryan Helsing,Visions,https://i.scdn.co/image/c423a46cc6672dba0d8f5717646e10d1d2792f42,2016-09-23T19:22:04Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Transpose,7nDhGGglgMRfVruwxIwmVG,Super Magic Hats,Separation,https://i.scdn.co/image/78ad673e17a850d99d1d5da92d08554d975749a6,2016-09-23T19:22:27Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Sanctuary,01LZNRp7m1qQh4UsimtVmv,Infinity Shred,Sanctuary,https://i.scdn.co/image/e80b293549ce54b7af3bf8b16aa1b1400e1a86a3,2016-09-27T22:03:24Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,You Got Me,3jqg8gLVlGau6SyespptqN,Generationals,Heza,https://i.scdn.co/image/6accf11498f7a470a010586dd27fc07e2f29e9c2,2016-09-27T23:52:41Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Drilling,6blyhK94ONYsrcdHNl73wh,Minus the Bear,Menos El Oso,https://i.scdn.co/image/310a454dc397b3ee39c420af18cbaaea104e61d5,2016-09-28T00:23:09Z
September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edbd01e895a8657dc01c81e396162feb9d1f218f02cf3202527845b3e662b7b32f0c29a3c3d95a5142,Two Animals,3nMHfl5Y5jqCBt5B6fyAeO,Violents,Two Animals,https://i.scdn.co/image/580f7bc7fdf2027a0903e4ded9996d1781ef9ba9,2016-09-28T00:36:30Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,A King Alone,7d6FQksrcTy82SxNINgpX7,The M Machine,Metropolis Pt. I,https://i.scdn.co/image/4af58432d130b4ff20e8037ca68bcaf387bfe1a4,2016-08-05T20:07:15Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Funn,5EFi0iKkDiJhxKYpuH71zg,Cash+David,Triptych,https://i.scdn.co/image/9d6dc5cbd761987232bb3dc49de4920b63cd2a55,2016-08-04T23:02:00Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Seabass,4qGXlYQhwNQ0Ur2n7IJLTR,Private Island,Sunbreak,https://i.scdn.co/image/1ff1d61b431d51d30577c7441119d492778a07eb,2016-08-15T23:58:12Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Silk,418fYKL9zrcfvpI6WnIARi,Giselle,Silk,https://i.scdn.co/image/c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,2016-08-04T23:23:23Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Fall Underneath (Kilter remix),7DzWnjbBzg0OTXDib7QF4s,Snakadaktal,The Sun II,https://i.scdn.co/image/5d6a83727d9cfb755578897d351a3a8c8fcdea8d,2016-08-05T20:04:10Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Tiny Anthem,7huKSNp5GL1p4yRH26qJXk,The M Machine,Metropolis Pt. II,https://i.scdn.co/image/6de1bc74eea14f87fbd49a1a2f5891825fab0f18,2016-08-04T22:56:05Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,We Are Together - Original Mix,6FmgfD3NTbcVH2uh6N2nvX,Planet Of Sound,We Are Together (Mixes),https://i.scdn.co/image/63a95e548b4835d4a9997cbacbb6ec8d3a1baeb5,2016-08-09T19:59:43Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Daggers,6js1TMeoPmuo72BgZZlw3E,Robot Science,Good Luck,https://i.scdn.co/image/832e396c9f0830377e41bd156769e9cd25b5ff21,2016-08-09T20:12:12Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Look Up,6ki6gKwzDFUQzlbRcG0NR6,Mas Ysa,Look Up,https://i.scdn.co/image/3e2f68ca5cf1ed47eacfd2f9823e2e915c30ace1,2016-08-13T22:56:47Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Maurine,7dw9Y2IXDk9VD1umi477tM,Say Hi,Oohs & Aahs,https://i.scdn.co/image/1fb8d7090c24d1c9d4cfced641c9b066eb0af1d3,2016-08-13T23:36:38Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,The Villain,0bWPsrSq7q8yqcXLiCgmdv,Mesita,The Phoenix,https://i.scdn.co/image/278da3f2e89623caa0a34c444f00225b2c4d29f5,2016-08-15T22:46:59Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Archipelago,5RJDwi0W4tFJkbjbL0cwlT,IAMBEAR,IAMBEAR,https://i.scdn.co/image/712c47a158bb5e965c71c784161301d4a83059ff,2016-08-15T22:51:40Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Bear Hands,75yJqOWtWFbmX5c8dBNpCQ,Private Island,A Good Look,https://i.scdn.co/image/1306a5e5cbb280f3752642b74c2d2d3a6d6b45ac,2016-08-15T22:56:29Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Running After,0R8QCXjbrQn3kbYxptUk6w,Amtrac,Running After,https://i.scdn.co/image/d0715865df139696dbf24c225703699471e9ba57,2016-08-15T23:04:59Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Separate Lives,7x5wEE9Zi4JuRJUH6ZxNOm,HÆLOS,Full Circle,https://i.scdn.co/image/734460451fb9cba7b25cded6010b2fd082f2995a,2016-08-16T00:03:18Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Girls,0TaLEGNb6f3nL2VME9SxAR,Slow Magic,How To Run Away,https://i.scdn.co/image/b646aa427aa34d843f2afe93d950412887fdc183,2016-08-16T00:08:04Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Violins - Elyella Remix,3KHGkvVAloT6uZIxFht4J8,I'm From Barcelona,Violins (Elyella Remix),https://i.scdn.co/image/c477e99ba87db67eaa4c7d2fd3cd120b4f61d3c5,2016-08-20T21:38:39Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Hello!,6SZtWGjKULlJUW9sD5guhk,Explosions In The Sky,Manglehorn (Original Motion Picture Soundtrack),https://i.scdn.co/image/01d4838f0ba0a18873badbe9412f60eb2b8eac48,2016-08-20T21:39:28Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Harps,5kQaMjvOzIiDgCsvOUvbwt,Max and the Moon,Harps,https://i.scdn.co/image/8b2503bcfdf659b72d068683ab3347e9a970dffb,2016-08-23T01:49:23Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Claimed By The Sea (PLAN Remix),2XLFjWSUYdOelXPGwsxhHN,French For Rabbits,Claimed By The Sea Remix - Single,https://i.scdn.co/image/35e93244628feb5ab9ebe06f69cccc9b64b9a6ed,2016-08-25T23:34:11Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,The Cats,7pVdNellBaH5K3vHOTuBot,French For Rabbits,Claimed By The Sea - EP,https://i.scdn.co/image/31faac020647caf789bdc4b9de0cf72c68716c0f,2016-08-25T23:36:10Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Bridge,2HLd7alxKkXHU2KmbGUUVm,High Highs,Open Season (Deluxe Edition),https://i.scdn.co/image/b3adfcd362b75d0e82859f86717298853f2e79a1,2016-08-26T18:24:08Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Second Summer - RAC Mix,5TuUUmKQNHPmiEzN9EGY4U,YACHT,Second Summer,https://i.scdn.co/image/3c74cb58541d448e175457799a9c98862b755420,2016-08-29T20:17:39Z
August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55c7c24561225949b0b6f8d2dabfcd123b6e7bcae4,Youth,4eKjHG7WAJwvIPKFFVx3Qd,Wolf Colony,Unmasked,https://i.scdn.co/image/ab98497a5003bb61691bef12566619d4a8873992,2016-08-29T20:32:58Z
